Player,Debut,Age,Yrs,TOT_G,TOT_MP,TOT_FG,TOT_FGA,TOT_3P,TOT_3PA,TOT_FT,TOT_FTA,TOT_ORB,TOT_TRB,TOT_AST,TOT_STL,TOT_BLK,TOT_TOV,TOT_PF,TOT_PTS,FG%,3P%,FT%,PG_MP,PG_PTS,PG_TRB,PG_AST,PG_STL,PG_BLK,Season,League
Zane Tamane,"Jun 29, '06, WAS @ HOU",22,1,16,102,14,26,0,0,1,2,11,27,1,3,3,4,18,29,.538,,.500,6.4,1.8,1.7,0.1,0.2,0.2,2005-06,WNBA
Kasha Terry,"May 26, '06, IND @ CHI",22,1,10,54,11,19,0,0,1,5,4,14,0,0,3,8,14,23,.579,,.200,5.4,2.3,1.4,0.0,0.0,0.3,2005-06,WNBA
Shona Thorburn,"May 23, '06, MIN vs. CON",23,1,22,143,5,27,1,8,5,8,4,18,19,4,2,14,11,16,.185,.125,.625,6.5,0.7,0.8,0.9,0.2,0.1,2005-06,WNBA
Barbara Turner,"May 21, '06, SEA vs. LAS",22,1,34,622,71,159,10,40,64,77,26,86,48,13,6,47,56,216,.447,.250,.831,18.3,6.4,2.5,1.4,0.4,0.2,2005-06,WNBA
Daliborka Vilipic,"Jun 21, '06, LAS vs. HOU",31,1,2,12,0,2,0,0,0,0,0,2,0,0,1,1,2,0,.000,,,6.0,0.0,1.0,0.0,0.0,0.5,2005-06,WNBA
Brittany Wilkins,"May 20, '06, SAC vs. PHO",23,1,4,15,3,7,0,0,0,0,0,0,1,0,0,2,5,6,.429,,,3.8,1.5,0.0,0.3,0.0,0.0,2005-06,WNBA
Lisa Willis,"May 21, '06, LAS @ SEA",22,1,24,319,35,91,19,52,22,31,13,43,10,26,0,17,25,111,.385,.365,.710,13.3,4.6,1.8,0.4,1.1,0.0,2005-06,WNBA
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,2005-06,WNBA
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,2005-06,WNBA
Sophia Young-Malcolm,"May 21, '06, SAS @ HOU",22,1,34,1057,154,370,0,4,100,137,85,257,50,57,13,45,70,408,.416,.000,.730,31.1,12.0,7.6,1.5,1.7,0.4,2005-06,WNBA
Shanna Zolman,"May 21, '06, SAS @ HOU",22,1,34,549,83,219,48,127,12,18,7,41,34,11,4,38,21,226,.379,.378,.667,16.1,6.6,1.2,1.0,0.3,0.1,2005-06,WNBA
