Player,Debut,Age,Yrs,TOT_G,TOT_MP,TOT_FG,TOT_FGA,TOT_3P,TOT_3PA,TOT_FT,TOT_FTA,TOT_ORB,TOT_TRB,TOT_AST,TOT_STL,TOT_BLK,TOT_TOV,TOT_PF,TOT_PTS,FG%,3P%,FT%,PG_MP,PG_PTS,PG_TRB,PG_AST,PG_STL,PG_BLK,Season
M.L. Carr,"Oct 22, '76, DET @ KCK",26,1,82,2643,443,931,,,205,279,211,631,181,165,58,,287,1091,.476,,.735,32.2,13.3,7.7,2.2,2.0,0.7,1976-77
Cornelius Cash,"Oct 22, '76, DET @ KCK",24,1,6,49,9,23,,,3,6,8,16,1,2,1,,8,21,.391,,.500,8.2,3.5,2.7,0.2,0.3,0.2,1976-77
Norm Cook,"Oct 28, '76, BOS vs. BUF",21,1,25,138,27,72,,,9,17,10,27,5,10,3,,27,63,.375,,.529,5.5,2.5,1.1,0.2,0.4,0.1,1976-77
Louie Dampier*,"Oct 22, '76, SAS @ PHI",32,1,80,1634,233,507,,,64,86,22,76,234,49,15,,93,530,.460,,.744,20.4,6.6,1.0,2.9,0.6,0.2,1976-77
Mel Daniels*,"Oct 22, '76, NYN @ GSW",32,1,11,126,13,35,,,13,23,10,34,6,3,11,,29,39,.371,,.565,11.5,3.5,3.1,0.5,0.3,1.0,1976-77
Adrian Dantley*,"Oct 21, '76, BUF @ MIL",21,1,77,2816,544,1046,,,476,582,251,587,144,91,15,,215,1564,.520,,.818,36.6,20.3,7.6,1.9,1.2,0.2,1976-77
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1976-77
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1976-77
Johnny Davis,"Oct 23, '76, POR vs. NYN",21,1,79,1451,234,531,,,166,209,62,126,148,41,11,,128,634,.441,,.794,18.4,8.0,1.6,1.9,0.5,0.1,1976-77
Ron Davis,"Nov 17, '76, ATL @ BOS",22,1,7,67,8,35,,,4,13,2,7,2,7,0,,9,20,.229,,.308,9.6,2.9,1.0,0.3,1.0,0.0,1976-77
Randy Denton,"Oct 21, '76, ATL vs. HOU",27,1,45,700,103,256,,,33,47,81,218,33,14,16,,100,239,.402,,.702,15.6,5.3,4.8,0.7,0.3,0.4,1976-77
Coby Dietrick,"Oct 22, '76, SAS @ PHI",28,1,82,1772,285,620,,,119,166,111,372,148,88,57,,267,689,.460,,.717,21.6,8.4,4.5,1.8,1.1,0.7,1976-77
Leon Douglas,"Oct 22, '76, DET @ KCK",22,1,82,1626,245,512,,,127,229,181,526,68,44,81,,294,617,.479,,.555,19.8,7.5,6.4,0.8,0.5,1.0,1976-77
Mike Dunleavy,"Dec 3, '76, PHI vs. SEA",22,1,32,359,60,145,,,34,45,10,34,56,13,2,,64,154,.414,,.756,11.2,4.8,1.1,1.8,0.4,0.1,1976-77
Jim Eakins,"Oct 22, '76, KCK vs. DET",30,1,82,1338,151,336,,,188,222,112,361,119,29,49,,195,490,.449,,.847,16.3,6.0,4.4,1.5,0.4,0.6,1976-77
Len Elmore,"Jan 12, '77, IND @ BOS",24,1,6,46,7,17,,,4,5,7,15,2,0,4,,11,18,.412,,.800,7.7,3.0,2.5,0.3,0.0,0.7,1976-77
Darrell Elston,"Oct 21, '76, IND vs. BOS",24,1,5,40,2,14,,,1,2,1,6,2,1,0,,6,5,.143,,.500,8.0,1.0,1.2,0.4,0.2,0.0,1976-77
Alex English*,"Oct 21, '76, MIL vs. BUF",23,1,60,648,132,277,,,46,60,68,168,25,17,18,,78,310,.477,,.767,10.8,5.2,2.8,0.4,0.3,0.3,1976-77
Julius Erving*,"Oct 22, '76, PHI vs. SAS",26,1,82,2940,685,1373,,,400,515,192,695,306,159,113,,251,1770,.499,,.777,35.9,21.6,8.5,3.7,1.9,1.4,1976-77
Butch Feher,"Oct 22, '76, PHO @ NOJ",22,1,48,487,86,162,,,76,99,18,74,36,11,7,,46,248,.531,,.768,10.1,5.2,1.5,0.8,0.2,0.1,1976-77
Mike Flynn,"Oct 21, '76, IND vs. BOS",23,1,73,1324,250,573,,,101,142,76,187,179,57,6,,106,601,.436,,.711,18.1,8.2,2.6,2.5,0.8,0.1,1976-77
Terry Furlow,"Oct 27, '76, PHI @ HOU",22,1,32,174,34,100,,,16,18,18,39,19,7,2,,11,84,.340,,.889,5.4,2.6,1.2,0.6,0.2,0.1,1976-77
Mike Gale,"Oct 22, '76, SAS @ PHI",26,1,82,2598,353,754,,,137,167,54,273,473,191,50,,224,843,.468,,.820,31.7,10.3,3.3,5.8,2.3,0.6,1976-77
Gus Gerard,"Oct 22, '76, DEN @ IND",23,1,65,1048,201,454,,,78,117,89,217,92,44,62,,164,480,.443,,.667,16.1,7.4,3.3,1.4,0.7,1.0,1976-77
George Gervin*,"Oct 22, '76, SAS @ PHI",24,1,82,2705,726,1335,,,443,532,134,454,238,105,104,,286,1895,.544,,.833,33.0,23.1,5.5,2.9,1.3,1.3,1976-77
Artis Gilmore*,"Oct 22, '76, CHI @ CLE",27,1,82,2877,570,1091,,,387,586,313,1070,199,44,203,,266,1527,.522,,.660,35.1,18.6,13.0,2.4,0.5,2.5,1976-77
Mike Green,"Oct 24, '76, SEA vs. NYN",25,1,76,1928,290,658,,,166,235,191,503,120,45,129,,201,746,.441,,.706,25.4,9.8,6.6,1.6,0.6,1.7,1976-77
Steve Green,"Oct 21, '76, IND vs. BOS",23,1,70,918,183,424,,,84,113,79,177,46,46,12,,157,450,.432,,.743,13.1,6.4,2.5,0.7,0.7,0.2,1976-77
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1976-77
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1976-77
Paul Griffin,"Oct 22, '76, NOJ vs. PHO",23,1,81,1645,140,256,,,145,201,167,495,167,50,43,,241,425,.547,,.721,20.3,5.2,6.1,2.1,0.6,0.5,1976-77
Rudy Hackett,"Oct 24, '76, NYN @ SEA",23,1,6,46,3,10,,,8,14,4,13,3,0,1,,8,14,.300,,.571,7.7,2.3,2.2,0.5,0.0,0.2,1976-77
Phil Hicks,"Oct 21, '76, HOU @ ATL",24,1,37,262,41,89,,,11,13,26,66,24,8,0,,37,93,.461,,.846,7.1,2.5,1.8,0.6,0.2,0.0,1976-77
Armond Hill,"Oct 21, '76, ATL vs. HOU",23,1,81,1825,175,439,,,139,174,39,143,403,85,6,,245,489,.399,,.799,22.5,6.0,1.8,5.0,1.0,0.1,1976-77
Darnell Hillman,"Oct 21, '76, IND vs. BOS",27,1,82,2302,359,811,,,161,244,228,693,166,95,106,,353,879,.443,,.660,28.1,10.7,8.5,2.0,1.2,1.3,1976-77
Mo Howard,"Oct 28, '76, CLE vs. NYK",22,1,32,345,64,132,,,24,35,17,39,42,17,8,,51,152,.485,,.686,10.8,4.8,1.2,1.3,0.5,0.3,1976-77
Kim Hughes,"Oct 22, '76, NYN @ GSW",24,1,81,2081,151,354,,,19,69,189,564,98,122,119,,308,321,.427,,.275,25.7,4.0,7.0,1.2,1.5,1.5,1976-77
Dan Issel*,"Oct 22, '76, DEN @ IND",28,1,79,2507,660,1282,,,445,558,211,696,177,91,29,,246,1765,.515,,.797,31.7,22.3,8.8,2.2,1.2,0.4,1976-77
Dennis Johnson*,"Oct 24, '76, SEA vs. NYN",22,1,81,1667,285,566,,,179,287,161,302,123,123,57,,221,749,.504,,.624,20.6,9.2,3.7,1.5,1.5,0.7,1976-77
Bobby Jones*,"Oct 22, '76, DEN @ IND",25,1,82,2419,501,879,,,236,329,174,678,264,186,162,,238,1238,.570,,.717,29.5,15.1,8.3,3.2,2.3,2.0,1976-77
Caldwell Jones,"Oct 22, '76, PHI vs. SAS",26,1,82,2023,215,424,,,64,116,190,666,92,43,200,,301,494,.507,,.552,24.7,6.0,8.1,1.1,0.5,2.4,1976-77
Rich Jones,"Oct 22, '76, NYN @ GSW",30,1,34,877,134,348,,,92,121,48,194,46,38,11,,109,360,.385,,.760,25.8,10.6,5.7,1.4,1.1,0.3,1976-77
Robin Jones,"Oct 23, '76, POR vs. NYN",22,1,63,1065,139,299,,,66,109,103,296,80,37,38,,124,344,.465,,.606,16.9,5.5,4.7,1.3,0.6,0.6,1976-77
Wil Jones,"Oct 21, '76, IND vs. BOS",29,1,80,2709,438,1019,,,166,223,218,604,189,102,80,,305,1042,.430,,.744,33.9,13.0,7.6,2.4,1.3,1.0,1976-77
George Karl*,"Oct 22, '76, SAS @ PHI",25,1,29,251,25,73,,,29,42,4,17,46,10,0,,36,79,.342,,.690,8.7,2.7,0.6,1.6,0.3,0.0,1976-77
Goo Kennedy,"Oct 30, '76, HOU vs. WSB",27,1,32,277,31,58,,,3,8,14,51,6,7,5,,45,65,.534,,.375,8.7,2.0,1.6,0.2,0.2,0.2,1976-77
Larry Kenon,"Oct 22, '76, SAS @ PHI",24,1,78,2936,706,1435,,,293,356,282,879,229,167,60,,190,1705,.492,,.823,37.6,21.9,11.3,2.9,2.1,0.8,1976-77
Billy Knight,"Oct 21, '76, IND vs. BOS",24,1,78,3117,831,1687,,,413,506,223,582,260,117,19,,197,2075,.493,,.816,40.0,26.6,7.5,3.3,1.5,0.2,1976-77
Mitch Kupchak,"Oct 22, '76, WSB vs. LAL",22,1,82,1513,341,596,,,170,246,183,494,62,22,34,,204,852,.572,,.691,18.5,10.4,6.0,0.8,0.3,0.4,1976-77
Bo Lamar,"Oct 22, '76, LAL @ WSB",25,1,71,1165,228,561,,,46,68,30,92,177,59,3,,73,502,.406,,.676,16.4,7.1,1.3,2.5,0.8,0.0,1976-77
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1976-77
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1976-77
Ron Lee,"Oct 22, '76, PHO @ NOJ",24,1,82,1849,347,786,,,142,210,99,299,263,156,33,,276,836,.441,,.676,22.5,10.2,3.6,3.2,1.9,0.4,1976-77
Scott Lloyd,"Oct 21, '76, MIL vs. BUF",24,1,69,1025,153,324,,,95,126,81,210,33,21,13,,158,401,.472,,.754,14.9,5.8,3.0,0.5,0.3,0.2,1976-77
John Lucas,"Oct 21, '76, HOU @ ATL",23,1,82,2531,388,814,,,135,171,55,219,463,125,19,,174,911,.477,,.789,30.9,11.1,2.7,5.6,1.5,0.2,1976-77
Maurice Lucas,"Oct 23, '76, POR vs. NYN",24,1,79,2863,632,1357,,,335,438,271,899,229,83,56,,294,1599,.466,,.765,36.2,20.2,11.4,2.9,1.1,0.7,1976-77
Moses Malone*,"Oct 21, '76, BUF @ MIL",21,1,82,2506,389,810,,,305,440,437,1072,89,67,181,,275,1083,.480,,.693,30.6,13.2,13.1,1.1,0.8,2.2,1976-77
Scott May,"Nov 21, '76, CHI @ PHO",22,1,72,2369,431,955,,,188,227,141,437,145,78,17,,185,1050,.451,,.828,32.9,14.6,6.1,2.0,1.1,0.2,1976-77
Andre McCarter,"Oct 23, '76, KCK @ DEN",23,1,59,725,119,257,,,32,45,16,55,99,23,0,,63,270,.463,,.711,12.3,4.6,0.9,1.7,0.4,0.0,1976-77
Ted McClain,"Oct 22, '76, DEN @ IND",30,1,72,2002,245,551,,,99,133,52,229,324,106,13,,255,589,.445,,.744,27.8,8.2,3.2,4.5,1.5,0.2,1976-77
Allen Murphy,"Oct 29, '76, LAL vs. ATL",24,1,2,18,1,5,,,3,7,3,4,0,0,0,,5,5,.200,,.429,9.0,2.5,2.0,0.0,0.0,0.0,1976-77
Swen Nater,"Oct 21, '76, MIL vs. BUF",27,1,72,1960,383,725,,,172,228,266,865,108,54,51,,214,938,.528,,.754,27.2,13.0,12.0,1.5,0.8,0.7,1976-77
Johnny Neumann,"Oct 21, '76, BUF @ MIL",25,1,63,937,161,397,,,59,87,24,72,141,31,10,,134,381,.406,,.678,14.9,6.0,1.1,2.2,0.5,0.2,1976-77
Mark Olberding,"Oct 22, '76, SAS @ PHI",20,1,82,1949,301,598,,,251,316,162,449,119,59,29,,277,853,.503,,.794,23.8,10.4,5.5,1.5,0.7,0.4,1976-77
Tom Owens,"Oct 21, '76, HOU @ ATL",27,1,46,462,68,135,,,52,76,47,142,18,4,13,,96,188,.504,,.684,10.0,4.1,3.1,0.4,0.1,0.3,1976-77
Joe Pace,"Oct 22, '76, WSB vs. LAL",23,1,30,119,24,55,,,16,29,16,34,4,2,17,,29,64,.436,,.552,4.0,2.1,1.1,0.1,0.1,0.6,1976-77
Robert Parish*,"Oct 22, '76, GSW vs. NYN",23,1,77,1384,288,573,,,121,171,201,543,74,55,94,,224,697,.503,,.708,18.0,9.1,7.1,1.0,0.7,1.2,1976-77
Sonny Parker,"Oct 26, '76, GSW @ POR",21,1,65,889,154,292,,,71,92,85,173,59,53,26,,77,379,.527,,.772,13.7,5.8,2.7,0.9,0.8,0.4,1976-77
Billy Paultz,"Oct 22, '76, SAS @ PHI",28,1,82,2694,521,1102,,,238,320,192,687,223,55,173,,262,1280,.473,,.744,32.9,15.6,8.4,2.7,0.7,2.1,1976-77
Marv Roberts,"Nov 5, '76, LAL vs. NYK",27,1,28,209,27,76,,,4,6,9,25,19,4,2,,34,58,.355,,.667,7.5,2.1,0.9,0.7,0.1,0.1,1976-77
Dave Robisch,"Oct 21, '76, IND vs. BOS",27,1,80,1966,369,811,,,213,256,171,554,158,55,37,,169,951,.455,,.832,24.6,11.9,6.9,2.0,0.7,0.5,1976-77
Marshall Rogers,"Oct 26, '76, GSW @ POR",23,1,26,176,43,116,,,14,15,6,11,10,8,3,,33,100,.371,,.933,6.8,3.8,0.4,0.4,0.3,0.1,1976-77
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1976-77
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1976-77
Dan Roundfield,"Oct 21, '76, IND vs. BOS",23,1,61,1645,342,734,,,164,239,179,518,69,61,131,,243,848,.466,,.686,27.0,13.9,8.5,1.1,1.0,2.1,1976-77
Phil Sellers,"Oct 27, '76, DET vs. SEA",23,1,44,329,73,190,,,52,72,19,41,25,22,0,,56,198,.384,,.722,7.5,4.5,0.9,0.6,0.5,0.0,1976-77
Lonnie Shelton,"Oct 21, '76, NYK vs. LAL",21,1,82,2104,398,836,,,159,225,220,633,149,125,98,,363,955,.476,,.707,25.7,11.6,7.7,1.8,1.5,1.2,1976-77
James Silas,"Oct 22, '76, SAS @ PHI",27,1,22,356,61,142,,,87,107,7,32,50,13,3,,36,209,.430,,.813,16.2,9.5,1.5,2.3,0.6,0.1,1976-77
Ralph Simpson,"Oct 22, '76, DET @ KCK",27,1,77,1597,356,834,,,138,195,48,181,180,68,5,,100,850,.427,,.708,20.7,11.0,2.4,2.3,0.9,0.1,1976-77
Al Skinner,"Oct 22, '76, NYN @ GSW",24,1,79,2256,382,887,,,231,292,112,363,289,103,53,,279,995,.431,,.791,28.6,12.6,4.6,3.7,1.3,0.7,1976-77
Willie Smith,"Oct 22, '76, CHI @ CLE",23,1,2,11,0,1,,,0,0,0,0,0,0,0,,1,0,.000,,,5.5,0.0,0.0,0.0,0.0,0.0,1976-77
Keith Starr,"Oct 23, '76, CHI vs. IND",22,1,17,65,6,24,,,2,2,6,10,6,1,0,,11,14,.250,,1.000,3.8,0.8,0.6,0.4,0.1,0.0,1976-77
Earl Tatum,"Oct 21, '76, LAL @ NYK",23,1,68,1249,283,607,,,72,100,83,236,118,85,22,,168,638,.466,,.720,18.4,9.4,3.5,1.7,1.3,0.3,1976-77
Brian Taylor,"Oct 22, '76, KCK vs. DET",25,1,72,2488,501,995,,,225,275,88,238,320,199,16,,206,1227,.504,,.818,34.6,17.0,3.3,4.4,2.8,0.2,1976-77
Fatty Taylor,"Oct 22, '76, DEN @ IND",30,1,79,1548,132,314,,,37,65,90,211,288,132,9,,202,301,.420,,.569,19.6,3.8,2.7,3.6,1.7,0.1,1976-77
Ira Terrell,"Oct 22, '76, PHO @ NOJ",22,1,78,1751,277,545,,,111,176,99,387,103,41,47,,165,665,.508,,.631,22.4,8.5,5.0,1.3,0.5,0.6,1976-77
Claude Terry,"Oct 21, '76, BUF @ MIL",27,1,45,545,96,191,,,36,44,12,46,58,20,1,,48,228,.503,,.818,12.1,5.1,1.0,1.3,0.4,0.0,1976-77
David Thompson*,"Oct 22, '76, DEN @ IND",22,1,82,3001,824,1626,,,477,623,138,334,337,114,53,,236,2125,.507,,.766,36.6,25.9,4.1,4.1,1.4,0.6,1976-77
Monte Towe,"Oct 22, '76, DEN @ IND",23,1,51,409,56,138,,,18,25,8,34,87,16,0,,61,130,.406,,.720,8.0,2.5,0.7,1.7,0.3,0.0,1976-77
Dave Twardzik,"Oct 23, '76, POR vs. NYN",26,1,74,1937,263,430,,,239,284,75,202,247,128,15,,228,765,.612,,.842,26.2,10.3,2.7,3.3,1.7,0.2,1976-77
Jan van Breda Kolff,"Oct 22, '76, NYN @ GSW",25,1,72,2398,271,609,,,195,228,156,460,117,74,68,,205,737,.445,,.855,33.3,10.2,6.4,1.6,1.0,0.9,1976-77
Andy Walker,"Nov 17, '76, NOJ @ DET",21,1,40,438,72,156,,,36,47,23,75,32,20,7,,59,180,.462,,.766,11.0,4.5,1.9,0.8,0.5,0.2,1976-77
Wally Walker,"Oct 23, '76, POR vs. NYN",22,1,66,627,137,305,,,67,100,45,108,51,14,2,,92,341,.449,,.670,9.5,5.2,1.6,0.8,0.2,0.0,1976-77
Lloyd Walton,"Nov 3, '76, MIL @ WSB",23,1,53,678,88,188,,,53,65,15,51,141,40,2,,52,229,.468,,.815,12.8,4.3,1.0,2.7,0.8,0.0,1976-77
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1976-77
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1976-77
Henry Ward,"Oct 23, '76, SAS @ NYK",25,1,27,171,34,90,,,15,17,10,33,6,6,5,,30,83,.378,,.882,6.3,3.1,1.2,0.2,0.2,0.2,1976-77
Richard Washington,"Oct 22, '76, KCK vs. DET",21,1,82,2265,446,1034,,,177,254,201,698,85,63,90,,324,1069,.431,,.697,27.6,13.0,8.5,1.0,0.8,1.1,1976-77
Marvin Webster,"Oct 22, '76, DEN @ IND",24,1,80,1276,198,400,,,143,220,152,484,62,23,118,,149,539,.495,,.650,16.0,6.7,6.1,0.8,0.3,1.5,1976-77
Bob Wilkerson,"Oct 24, '76, SEA vs. NYN",22,1,78,1552,221,573,,,84,122,96,258,171,72,8,,136,526,.386,,.689,19.9,6.7,3.3,2.2,0.9,0.1,1976-77
Chuck Williams,"Oct 22, '76, DEN @ IND",30,1,65,867,78,210,,,68,87,26,101,132,32,3,,60,224,.371,,.782,13.3,3.4,1.6,2.0,0.5,0.0,1976-77
Chuckie Williams,"Dec 16, '76, CLE vs. IND",23,1,22,65,14,47,,,9,12,3,4,7,1,0,,7,37,.298,,.750,3.0,1.7,0.2,0.3,0.0,0.0,1976-77
John Williamson,"Oct 22, '76, NYN @ GSW",25,1,72,2481,618,1347,,,259,329,42,193,201,107,13,,246,1495,.459,,.787,34.5,20.8,2.7,2.8,1.5,0.2,1976-77
Willie Wise,"Oct 22, '76, DEN @ IND",29,1,75,1403,237,513,,,142,218,76,253,142,60,18,,180,616,.462,,.651,18.7,8.2,3.4,1.9,0.8,0.2,1976-77
Larry Wright,"Oct 22, '76, WSB vs. LAL",22,1,78,1421,262,595,,,88,115,32,98,232,55,5,,170,612,.440,,.765,18.2,7.8,1.3,3.0,0.7,0.1,1976-77
