Player,Debut,Age,Yrs,TOT_G,TOT_MP,TOT_FG,TOT_FGA,TOT_3P,TOT_3PA,TOT_FT,TOT_FTA,TOT_ORB,TOT_TRB,TOT_AST,TOT_STL,TOT_BLK,TOT_TOV,TOT_PF,TOT_PTS,FG%,3P%,FT%,PG_MP,PG_PTS,PG_TRB,PG_AST,PG_STL,PG_BLK,Season
Neil Johnson,"Nov 8, '66, NYK vs. STL",23,1,51,522,59,171,,,57,86,,167,38,,,,102,175,.345,,.663,10.2,3.4,3.3,0.7,,,1966-67
Toby Kimball,"Oct 21, '66, BOS vs. BAL",24,1,38,222,35,97,,,27,40,,146,13,,,,42,97,.361,,.675,5.8,2.6,3.8,0.3,,,1966-67
Tommy Kron,"Oct 21, '66, STL @ PHI",23,1,32,221,27,87,,,13,19,,36,46,,,,35,67,.310,,.684,6.9,2.1,1.1,1.4,,,1966-67
Clyde Lee,"Oct 21, '66, SFW vs. DET",22,1,74,1247,205,503,,,105,166,,551,77,,,,168,515,.408,,.633,16.9,7.0,7.4,1.0,,,1966-67
Freddie Lewis,"Oct 18, '66, CIN @ DET",23,1,32,334,60,153,,,29,41,,44,40,,,,49,149,.392,,.707,10.4,4.7,1.4,1.3,,,1966-67
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1966-67
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1966-67
Bob Love,"Oct 18, '66, CIN @ DET",24,1,66,1074,173,403,,,93,147,,257,49,,,,153,439,.429,,.633,16.3,6.7,3.9,0.7,,,1966-67
Jack Marin,"Oct 19, '66, BAL vs. NYK",22,1,74,1323,283,632,,,145,187,,313,75,,,,199,711,.448,,.775,17.9,9.6,4.2,1.0,,,1966-67
Bill Melchionni,"Oct 15, '66, PHI vs. NYK",22,1,73,692,138,353,,,39,60,,98,98,,,,73,315,.391,,.650,9.5,4.3,1.3,1.3,,,1966-67
Wayne Molis,"Oct 19, '66, NYK @ BAL",23,1,13,75,19,51,,,7,13,,22,2,,,,9,45,.373,,.538,5.8,3.5,1.7,0.2,,,1966-67
Erwin Mueller,"Oct 15, '66, CHI @ STL",22,1,80,2136,422,957,,,171,260,,497,131,,,,223,1015,.441,,.658,26.7,12.7,6.2,1.6,,,1966-67
Dorie Murrey,"Oct 20, '66, DET vs. STL",23,1,35,311,33,82,,,32,54,,102,12,,,,57,98,.402,,.593,8.9,2.8,2.9,0.3,,,1966-67
Flynn Robinson,"Oct 15, '66, CIN vs. DET",25,1,76,1140,274,599,,,120,154,,133,110,,,,197,668,.457,,.779,15.0,8.8,1.8,1.4,,,1966-67
Cazzie Russell,"Oct 18, '66, NYK vs. LAL",22,1,77,1696,344,789,,,179,228,,251,187,,,,174,867,.436,,.785,22.0,11.3,3.3,2.4,,,1966-67
Dave Schellhase,"Oct 19, '66, CHI vs. LAL",22,1,31,212,40,111,,,14,22,,29,23,,,,27,94,.360,,.636,6.8,3.0,0.9,0.7,,,1966-67
Dick Snyder,"Oct 15, '66, STL vs. CHI",22,1,55,676,144,333,,,46,61,,91,59,,,,82,334,.432,,.754,12.3,6.1,1.7,1.1,,,1966-67
Jim Ware,"Oct 15, '66, CIN vs. DET",22,1,33,201,30,97,,,10,17,,69,6,,,,35,70,.309,,.588,6.1,2.1,2.1,0.2,,,1966-67
Walt Wesley,"Oct 15, '66, CIN vs. DET",22,1,64,909,131,333,,,52,123,,329,19,,,,161,314,.393,,.423,14.2,4.9,5.1,0.3,,,1966-67
