Player,Debut,Age,Yrs,TOT_G,TOT_MP,TOT_FG,TOT_FGA,TOT_3P,TOT_3PA,TOT_FT,TOT_FTA,TOT_ORB,TOT_TRB,TOT_AST,TOT_STL,TOT_BLK,TOT_TOV,TOT_PF,TOT_PTS,FG%,3P%,FT%,PG_MP,PG_PTS,PG_TRB,PG_AST,PG_STL,PG_BLK,Season
Henry Dickerson,"Feb 29, '76, DET vs. PHO",24,1,17,112,9,29,,,10,16,3,3,8,2,1,,17,28,.310,,.625,6.6,1.6,0.2,0.5,0.1,0.1,1975-76
Eric Fernsten,"Oct 30, '75, CLE vs. CHI",22,1,37,268,33,86,,,26,37,25,70,19,7,14,,21,92,.384,,.703,7.2,2.5,1.9,0.5,0.2,0.4,1975-76
Larry Fogle,"Nov 27, '75, NYK @ WSB",22,1,2,14,1,5,,,0,0,1,3,0,1,0,,4,2,.200,,,7.0,1.0,1.5,0.0,0.5,0.0,1975-76
Don Ford,"Oct 23, '75, LAL @ NYK",23,1,76,1838,311,710,,,104,139,118,333,111,50,14,,186,726,.438,,.748,24.2,9.6,4.4,1.5,0.7,0.2,1975-76
World B. Free,"Oct 24, '75, PHI @ CHI",22,1,71,1121,239,533,,,112,186,64,125,104,37,6,,107,590,.448,,.602,15.8,8.3,1.8,1.5,0.5,0.1,1975-76
Donnie Freeman,"Oct 23, '75, LAL @ NYK",31,1,64,1480,263,606,,,163,199,72,180,171,57,11,,160,689,.434,,.819,23.1,10.8,2.8,2.7,0.9,0.2,1975-76
Kevin Grevey,"Nov 1, '75, WSB @ GSW",22,1,56,504,79,213,,,52,58,24,60,27,13,3,,65,210,.371,,.897,9.0,3.8,1.1,0.5,0.2,0.1,1975-76
Bob Gross,"Oct 28, '75, POR @ NOJ",22,1,76,1474,209,400,,,97,142,138,307,163,91,43,,186,515,.523,,.683,19.4,6.8,4.0,2.1,1.2,0.6,1975-76
Lindsay Hairston,"Oct 25, '75, DET @ ATL",24,1,47,651,104,228,,,65,112,65,179,21,21,32,,84,273,.456,,.580,13.9,5.8,3.8,0.4,0.4,0.7,1975-76
Glenn Hansen,"Nov 9, '75, KCK @ LAL",23,1,66,1145,173,420,,,85,117,77,187,67,47,13,,144,431,.412,,.726,17.3,6.5,2.8,1.0,0.7,0.2,1975-76
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1975-76
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1975-76
Bubbles Hawkins,"Oct 25, '75, GSW @ BUF",21,1,32,153,53,104,,,20,31,16,30,16,10,8,,31,126,.510,,.645,4.8,3.9,0.9,0.5,0.3,0.3,1975-76
Wilbur Holland,"Oct 23, '75, ATL vs. NOJ",24,1,33,351,85,213,,,22,34,15,41,26,20,2,,48,192,.399,,.647,10.6,5.8,1.2,0.8,0.6,0.1,1975-76
Lionel Hollins,"Nov 7, '75, POR vs. KCK",22,1,74,1891,311,738,,,178,247,39,175,306,131,28,,235,800,.421,,.721,25.6,10.8,2.4,4.1,1.8,0.4,1975-76
Steve Jones,"Oct 24, '75, POR @ SEA",33,1,64,819,168,380,,,78,94,13,75,63,17,6,,96,414,.442,,.830,12.8,6.5,1.2,1.0,0.3,0.1,1975-76
Rich Kelley,"Oct 23, '75, NOJ @ ATL",22,1,75,1346,184,379,,,159,205,193,528,155,52,60,,209,527,.485,,.776,17.9,7.0,7.0,2.1,0.7,0.8,1975-76
Tom Kropp,"Nov 1, '75, WSB @ GSW",22,1,25,72,7,30,,,5,6,5,15,8,2,0,,20,19,.233,,.833,2.9,0.8,0.6,0.3,0.1,0.0,1975-76
C.J. Kupec,"Oct 23, '75, LAL @ NYK",23,1,16,55,10,40,,,7,11,4,23,5,3,0,,7,27,.250,,.636,3.4,1.7,1.4,0.3,0.2,0.0,1975-76
John Lambert,"Oct 25, '75, CLE @ NYK",23,1,54,333,49,110,,,25,37,37,102,16,8,12,,54,123,.445,,.676,6.2,2.3,1.9,0.3,0.1,0.2,1975-76
John Laskowski,"Oct 28, '75, CHI vs. SEA",22,1,71,1570,284,690,,,87,120,52,219,55,56,10,,90,655,.412,,.725,22.1,9.2,3.1,0.8,0.8,0.1,1975-76
Greg Lee,"Oct 24, '75, POR @ SEA",24,1,5,35,2,4,,,2,2,0,2,11,2,0,,6,6,.500,,1.000,7.0,1.2,0.4,2.2,0.4,0.0,1975-76
Clyde Mayes,"Oct 28, '75, MIL vs. LAL",22,1,65,948,114,248,,,56,97,97,263,37,9,42,,154,284,.460,,.577,14.6,4.4,4.0,0.6,0.1,0.6,1975-76
Ken Mayfield,"Oct 25, '75, NYK vs. CLE",27,1,13,64,17,46,,,3,3,1,8,4,0,0,,18,37,.370,,1.000,4.9,2.8,0.6,0.3,0.0,0.0,1975-76
Jim McElroy,"Oct 23, '75, NOJ @ ATL",22,1,51,1134,151,296,,,81,110,34,110,107,44,4,,70,383,.510,,.736,22.2,7.5,2.2,2.1,0.9,0.1,1975-76
George McGinnis*,"Oct 24, '75, PHI @ CHI",25,1,77,2946,647,1552,,,475,642,260,967,359,198,41,,334,1769,.417,,.740,38.3,23.0,12.6,4.7,2.6,0.5,1975-76
Tom McMillen,"Nov 11, '75, BUF vs. WSB",23,1,50,708,96,222,,,41,54,64,186,69,7,6,,87,233,.432,,.759,14.2,4.7,3.7,1.4,0.1,0.1,1975-76
Joe Meriweather,"Oct 24, '75, HOU @ BOS",22,1,81,2042,338,684,,,154,239,163,516,82,36,120,,219,830,.494,,.644,25.2,10.2,6.4,1.0,0.4,1.5,1975-76
Dave Meyers,"Oct 25, '75, MIL vs. CHI",22,1,72,1589,198,472,,,135,210,121,445,100,72,25,,145,531,.419,,.643,22.1,7.4,6.2,1.4,1.0,0.3,1975-76
Frank Oleynick,"Oct 24, '75, SEA vs. POR",20,1,52,650,127,316,,,53,77,10,45,53,21,6,,62,307,.402,,.688,12.5,5.9,0.9,1.0,0.4,0.1,1975-76
Cliff Pondexter,"Oct 24, '75, CHI vs. PHI",21,1,75,1326,156,380,,,122,182,113,381,90,28,26,,134,434,.411,,.670,17.7,5.8,5.1,1.2,0.4,0.3,1975-76
Bill Robinzine,"Oct 23, '75, KCK @ WSB",23,1,75,1327,229,499,,,145,198,128,355,60,80,8,,290,603,.459,,.732,17.7,8.0,4.7,0.8,1.1,0.1,1975-76
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1975-76
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1975-76
John Roche,"Jan 22, '76, LAL @ GSW",26,1,15,52,3,14,,,2,4,0,3,6,0,0,,7,8,.214,,.500,3.5,0.5,0.2,0.4,0.0,0.0,1975-76
Bruce Seals,"Oct 24, '75, SEA vs. POR",22,1,81,2435,388,889,,,181,267,157,507,119,64,44,,314,957,.436,,.678,30.1,11.8,6.3,1.5,0.8,0.5,1975-76
Ed Searcy,"Nov 8, '75, BOS @ DET",23,1,4,12,2,6,,,2,2,0,0,1,0,0,,4,6,.333,,1.000,3.0,1.5,0.0,0.3,0.0,0.0,1975-76
Gene Short,"Oct 28, '75, SEA @ CHI",22,1,34,222,32,91,,,20,32,19,48,10,8,3,,36,84,.352,,.625,6.5,2.5,1.4,0.3,0.2,0.1,1975-76
John Shumate,"Oct 25, '75, PHO @ POR",23,1,75,1976,332,592,,,212,326,143,554,127,82,34,,159,876,.561,,.650,26.3,11.7,7.4,1.7,1.1,0.5,1975-76
Ricky Sobers,"Oct 26, '75, PHO @ SEA",23,1,78,1898,280,623,,,158,192,80,259,215,106,7,,253,718,.449,,.823,24.3,9.2,3.3,2.8,1.4,0.1,1975-76
Terry Thomas,"Dec 12, '75, DET @ SEA",22,1,28,136,28,65,,,21,29,15,36,3,4,2,,21,77,.431,,.724,4.9,2.8,1.3,0.1,0.1,0.1,1975-76
Rudy White,"Oct 28, '75, HOU @ BUF",22,1,32,284,42,102,,,18,25,13,38,30,19,5,,32,102,.412,,.720,8.9,3.2,1.2,0.9,0.6,0.2,1975-76
Gus Williams,"Oct 23, '75, GSW @ CLE",22,1,77,1728,365,853,,,173,233,62,159,240,140,26,,143,903,.428,,.742,22.4,11.7,2.1,3.1,1.8,0.3,1975-76
Bill Willoughby,"Oct 23, '75, ATL vs. NOJ",18,1,62,870,113,284,,,66,100,103,288,31,37,29,,87,292,.398,,.660,14.0,4.7,4.6,0.5,0.6,0.5,1975-76
