Player,Debut,Age,Yrs,TOT_G,TOT_MP,TOT_FG,TOT_FGA,TOT_3P,TOT_3PA,TOT_FT,TOT_FTA,TOT_ORB,TOT_TRB,TOT_AST,TOT_STL,TOT_BLK,TOT_TOV,TOT_PF,TOT_PTS,FG%,3P%,FT%,PG_MP,PG_PTS,PG_TRB,PG_AST,PG_STL,PG_BLK,Season,League
Kate Martin,"May 18, '24, LVA vs. LAS",24,1,34,392,27,88,22,62,11,12,6,54,30,7,8,21,29,87,.307,.355,.917,11.5,2.6,1.6,0.9,0.2,0.2,2023-24,WNBA
Nika MÃ¼hl,"May 22, '24, SEA vs. IND",23,1,16,57,1,14,0,11,0,0,6,10,7,2,0,4,9,2,.071,.000,,3.6,0.1,0.6,0.4,0.1,0.0,2023-24,WNBA
Charisma Osborne,"Jun 22, '24, PHO @ MIN",22,1,2,10,1,2,0,0,0,0,0,1,1,0,0,2,1,2,.500,,,5.0,1.0,0.5,0.5,0.0,0.0,2023-24,WNBA
Alissa Pili,"May 14, '24, MIN @ SEA",23,1,22,138,19,45,9,27,6,11,6,27,5,5,2,19,29,53,.422,.333,.545,6.3,2.4,1.2,0.2,0.2,0.1,2023-24,WNBA
Angel Reese,"May 15, '24, CHI @ DAL",22,1,34,1104,164,419,3,16,131,178,172,446,63,44,16,75,119,462,.391,.188,.736,32.5,13.6,13.1,1.9,1.3,0.5,2023-24,WNBA
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,2023-24,WNBA
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,2023-24,WNBA
Jacy Sheldon,"May 15, '24, DAL vs. CHI",23,1,40,931,81,210,30,97,25,27,27,82,99,23,12,63,101,217,.386,.309,.926,23.3,5.4,2.1,2.5,0.6,0.3,2023-24,WNBA
Jaylyn Sherrod,"Jul 11, '24, NYL vs. CHI",22,1,10,37,7,14,2,6,3,6,2,3,5,3,1,2,4,19,.500,.333,.500,3.7,1.9,0.3,0.5,0.3,0.1,2023-24,WNBA
Stephanie Soares,"May 15, '24, DAL vs. CHI",24,1,22,175,10,34,2,12,2,2,18,47,10,2,8,12,18,24,.294,.167,1.000,8.0,1.1,2.1,0.5,0.1,0.4,2023-24,WNBA
Celeste Taylor,"May 25, '24, IND @ LVA",23,1,22,327,21,62,6,30,10,18,6,28,28,15,10,22,22,58,.339,.200,.556,14.9,2.6,1.3,1.3,0.7,0.5,2023-24,WNBA
Sevgi Uzun,"May 15, '24, DAL vs. CHI",26,1,40,820,68,199,20,84,19,23,9,65,119,37,11,73,60,175,.342,.238,.826,20.5,4.4,1.6,3.0,0.9,0.3,2023-24,WNBA
Julie Vanloo,"May 14, '24, WAS vs. NYL",31,1,40,927,106,306,72,222,10,15,5,65,173,19,1,102,86,294,.346,.324,.667,23.2,7.4,1.6,4.3,0.5,0.0,2023-24,WNBA
