Player,Debut,Age,Yrs,TOT_G,TOT_MP,TOT_FG,TOT_FGA,TOT_3P,TOT_3PA,TOT_FT,TOT_FTA,TOT_ORB,TOT_TRB,TOT_AST,TOT_STL,TOT_BLK,TOT_TOV,TOT_PF,TOT_PTS,FG%,3P%,FT%,PG_MP,PG_PTS,PG_TRB,PG_AST,PG_STL,PG_BLK,Season,League
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1999-00,WNBA
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1999-00,WNBA
Charisse Sampson,"May 31, '00, SEA @ SAC",25,1,21,280,22,47,9,23,25,28,14,41,11,18,6,14,37,78,.468,.391,.893,13.3,3.7,2.0,0.5,0.9,0.3,1999-00,WNBA
Rankica Sarenac,"May 31, '00, PHO vs. NYL",26,1,20,142,23,44,1,1,17,27,11,30,8,0,1,17,30,64,.523,1.000,.630,7.1,3.2,1.5,0.4,0.0,0.1,1999-00,WNBA
Paige Sauer,"May 31, '00, LAS vs. UTA",22,1,12,66,8,14,0,0,4,5,3,16,3,2,1,6,10,20,.571,,.800,5.5,1.7,1.3,0.3,0.2,0.1,1999-00,WNBA
Elena Shakirova,"Jun 3, '00, HOU vs. PHO",30,1,14,150,13,30,2,12,29,33,14,31,4,5,2,7,12,57,.433,.167,.879,10.7,4.1,2.2,0.3,0.4,0.1,1999-00,WNBA
Madinah Slaise,"Jul 9, '00, DET vs. ORL",26,1,3,7,0,2,0,1,4,4,0,1,0,1,0,0,0,4,.000,.000,1.000,2.3,1.3,0.3,0.0,0.3,0.0,1999-00,WNBA
LaCharlotte Smith,"Aug 1, '00, ORL @ PHO",26,1,3,12,2,3,0,1,1,1,1,2,1,2,0,2,2,5,.667,.000,1.000,4.0,1.7,0.7,0.3,0.7,0.0,1999-00,WNBA
Katy Steding,"May 31, '00, SAC vs. SEA",32,1,29,309,36,95,17,53,2,7,11,39,14,11,10,17,22,91,.379,.321,.286,10.7,3.1,1.3,0.5,0.4,0.3,1999-00,WNBA
Shanele Stires,"Jun 1, '00, MIN @ UTA",28,1,21,117,13,29,5,10,4,6,6,14,7,6,0,14,22,35,.448,.500,.667,5.6,1.7,0.7,0.3,0.3,0.0,1999-00,WNBA
Jurgita Streimikyte,"Jun 1, '00, IND @ MIA",28,1,27,424,46,117,2,6,27,35,25,71,44,16,23,32,67,121,.393,.333,.771,15.7,4.5,2.6,1.6,0.6,0.9,1999-00,WNBA
Stacey Thomas,"May 31, '00, POR vs. HOU",21,1,32,863,58,163,3,12,44,74,48,126,101,54,15,68,93,163,.356,.250,.595,27.0,5.1,3.9,3.2,1.7,0.5,1999-00,WNBA
Robin Threatt-Elliott,"May 31, '00, SEA @ SAC",29,1,20,377,60,157,12,37,23,35,10,32,18,13,3,30,36,155,.382,.324,.657,18.9,7.8,1.6,0.9,0.7,0.2,1999-00,WNBA
Tiffany Travis,"Jun 1, '00, CHA @ ORL",22,1,32,574,70,158,12,25,21,28,24,81,26,31,4,32,74,173,.443,.480,.750,17.9,5.4,2.5,0.8,1.0,0.1,1999-00,WNBA
Kamila Vodichkova,"May 31, '00, SEA @ SAC",27,1,23,489,68,171,4,20,60,78,28,97,22,13,12,57,63,200,.398,.200,.769,21.3,8.7,4.2,1.0,0.6,0.5,1999-00,WNBA
DeMya Walker,"May 31, '00, POR vs. HOU",22,1,30,311,35,88,0,2,22,47,29,47,19,17,7,35,69,92,.398,.000,.468,10.4,3.1,1.6,0.6,0.6,0.2,1999-00,WNBA
Ann Wauters,"May 31, '00, CLE @ MIN",19,1,32,598,78,149,0,2,43,58,47,129,37,21,24,63,75,199,.523,.000,.741,18.7,6.2,4.0,1.2,0.7,0.8,1999-00,WNBA
Beverly Williams,"Jun 5, '00, IND vs. MIA",34,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,3.0,0.0,0.0,0.0,0.0,0.0,1999-00,WNBA
Adrian Williams-Strong,"May 31, '00, PHO vs. NYL",23,1,28,351,29,72,0,0,20,38,24,71,16,14,4,29,42,78,.403,,.526,12.5,2.8,2.5,0.6,0.5,0.1,1999-00,WNBA
Oksana Zakaluzhnaya,"Jun 3, '00, DET vs. SAC",22,1,23,258,38,73,3,7,10,11,15,46,2,5,13,19,45,89,.521,.429,.909,11.2,3.9,2.0,0.1,0.2,0.6,1999-00,WNBA
