Player,Debut,Age,Yrs,TOT_G,TOT_MP,TOT_FG,TOT_FGA,TOT_3P,TOT_3PA,TOT_FT,TOT_FTA,TOT_ORB,TOT_TRB,TOT_AST,TOT_STL,TOT_BLK,TOT_TOV,TOT_PF,TOT_PTS,FG%,3P%,FT%,PG_MP,PG_PTS,PG_TRB,PG_AST,PG_STL,PG_BLK,Season,League
Tangela Smith,"Jun 11, '98, SAC vs. PHO",21,1,28,707,112,278,5,14,40,54,45,129,31,17,46,46,78,269,.403,.357,.741,25.3,9.6,4.6,1.1,0.6,1.6,1997-98,WNBA
Leila Sobral,"Jun 11, '98, WAS @ CHA",23,1,15,71,6,25,3,11,10,15,3,10,6,5,2,9,14,25,.240,.273,.667,4.7,1.7,0.7,0.4,0.3,0.1,1997-98,WNBA
Rachael Sporn,"Jun 13, '98, DET vs. CHA",30,1,30,535,60,147,0,0,16,32,51,108,38,8,12,34,58,136,.408,,.500,17.8,4.5,3.6,1.3,0.3,0.4,1997-98,WNBA
Maria Stepanova,"Jun 11, '98, PHO @ SAC",19,1,20,130,26,61,0,0,14,22,17,38,7,3,11,9,29,66,.426,,.636,6.5,3.3,1.9,0.4,0.2,0.6,1997-98,WNBA
Rehema Stephens,"Jun 30, '98, SAC vs. LAS",28,1,8,81,11,41,2,12,2,4,7,10,4,2,1,11,8,26,.268,.167,.500,10.1,3.3,1.3,0.5,0.3,0.1,1997-98,WNBA
Alicia Thompson,"Jun 11, '98, NYL @ CLE",22,1,19,126,9,39,1,1,12,19,7,24,4,1,2,8,12,31,.231,1.000,.632,6.6,1.6,1.3,0.2,0.1,0.1,1997-98,WNBA
Mfon Udoka,"Jun 15, '98, DET vs. CLE",22,1,3,25,1,6,0,0,2,4,1,3,0,0,0,1,3,4,.167,,.500,8.3,1.3,1.0,0.0,0.0,0.0,1997-98,WNBA
Amaya Valdemoro,"Jun 13, '98, HOU vs. NYL",21,1,16,61,8,16,2,5,12,17,2,10,7,7,1,17,8,30,.500,.400,.706,3.8,1.9,0.6,0.4,0.4,0.1,1997-98,WNBA
Sandra Van Embricqs,"Jun 11, '98, LAS @ UTA",30,1,28,470,43,89,0,0,8,16,34,75,16,24,9,19,57,94,.483,,.500,16.8,3.4,2.7,0.6,0.9,0.3,1997-98,WNBA
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1997-98,WNBA
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1997-98,WNBA
Coquese Washington,"Jun 11, '98, NYL @ CLE",27,1,28,226,15,51,5,21,18,26,5,26,44,17,0,37,31,53,.294,.238,.692,8.1,1.9,0.9,1.6,0.6,0.0,1997-98,WNBA
Rita Williams,"Jun 11, '98, WAS @ CHA",22,1,30,712,41,127,12,55,38,60,13,68,69,63,2,69,51,132,.323,.218,.633,23.7,4.4,2.3,2.3,2.1,0.1,1997-98,WNBA
