Player,Debut,Age,Yrs,TOT_G,TOT_MP,TOT_FG,TOT_FGA,TOT_3P,TOT_3PA,TOT_FT,TOT_FTA,TOT_ORB,TOT_TRB,TOT_AST,TOT_STL,TOT_BLK,TOT_TOV,TOT_PF,TOT_PTS,FG%,3P%,FT%,PG_MP,PG_PTS,PG_TRB,PG_AST,PG_STL,PG_BLK,Season
Isaac Fontaine,"Mar 3, '02, MEM vs. SEA",26,1,6,75,3,14,1,5,4,6,0,5,4,0,0,4,6,11,.214,.200,.667,12.5,1.8,0.8,0.7,0.0,0.0,2001-02
Alton Ford,"Oct 30, '01, PHO vs. DEN",20,1,53,452,61,118,0,0,42,57,32,107,7,6,7,32,99,164,.517,,.737,8.5,3.1,2.0,0.1,0.1,0.1,2001-02
Joseph Forte,"Oct 30, '01, BOS @ CLE",20,1,8,39,1,12,0,3,4,4,1,6,6,2,0,3,1,6,.083,.000,1.000,4.9,0.8,0.8,0.8,0.3,0.0,2001-02
Antonis Fotsis,"Nov 9, '01, MEM @ LAL",20,1,28,320,42,104,7,23,17,20,25,62,10,9,11,21,22,108,.404,.304,.850,11.4,3.9,2.2,0.4,0.3,0.4,2001-02
Tremaine Fowlkes,"Feb 23, '02, LAC @ IND",25,1,22,343,25,64,0,0,24,31,32,64,17,11,1,13,39,74,.391,,.774,15.6,3.4,2.9,0.8,0.5,0.0,2001-02
Pau Gasol*,"Nov 1, '01, MEM vs. DET",21,1,82,3007,551,1064,1,5,338,477,238,730,223,41,169,224,195,1441,.518,.200,.709,36.7,17.6,8.9,2.7,0.5,2.1,2001-02
Eddie Griffin,"Oct 30, '01, HOU vs. ATL",19,1,73,1896,244,666,90,273,64,86,117,416,53,17,134,47,117,642,.366,.330,.744,26.0,8.8,5.7,0.7,0.2,1.8,2001-02
Tang Hamilton,"Nov 3, '01, MIA @ ATL",23,1,9,98,10,19,0,1,0,1,6,18,5,4,0,2,10,20,.526,.000,.000,10.9,2.2,2.0,0.6,0.4,0.0,2001-02
Trenton Hassell,"Oct 31, '01, CHI vs. IND",22,1,78,2237,267,628,60,165,87,114,65,255,172,55,44,101,184,681,.425,.364,.763,28.7,8.7,3.3,2.2,0.7,0.6,2001-02
Kirk Haston,"Dec 7, '01, CHH @ GSW",22,1,15,77,11,39,0,3,4,8,5,20,5,0,1,3,9,26,.282,.000,.500,5.1,1.7,1.3,0.3,0.0,0.1,2001-02
Brendan Haywood,"Nov 27, '01, WAS @ CLE",22,1,62,1266,109,221,0,0,97,160,143,322,29,21,91,50,158,315,.493,,.606,20.4,5.1,5.2,0.5,0.3,1.5,2001-02
Steven Hunter,"Oct 30, '01, ORL vs. TOR",20,1,53,516,67,147,0,0,55,94,40,97,5,5,43,16,81,189,.456,,.585,9.7,3.6,1.8,0.1,0.1,0.8,2001-02
Mike James,"Dec 23, '01, MIA @ TOR",26,1,15,119,15,43,8,21,4,7,2,14,19,6,1,13,17,42,.349,.381,.571,7.9,2.8,0.9,1.3,0.4,0.1,2001-02
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,2001-02
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,2001-02
Richard Jefferson,"Oct 30, '01, NJN vs. IND",21,1,79,1917,270,591,13,56,189,265,85,293,140,64,48,107,211,742,.457,.232,.713,24.3,9.4,3.7,1.8,0.8,0.6,2001-02
Joe Johnson,"Oct 30, '01, BOS @ CLE",20,1,77,1916,251,584,38,130,41,53,75,257,179,59,20,71,114,581,.430,.292,.774,24.9,7.5,3.3,2.3,0.8,0.3,2001-02
Alvin Jones,"Nov 13, '01, PHI @ MIA",23,1,23,126,8,20,0,0,10,20,13,36,3,3,9,11,35,26,.400,,.500,5.5,1.1,1.6,0.1,0.1,0.4,2001-02
Andrei Kirilenko,"Oct 30, '01, UTA vs. MIL",20,1,82,2151,285,633,25,100,285,371,149,402,94,116,159,108,156,880,.450,.250,.768,26.2,10.7,4.9,1.1,1.4,1.9,2001-02
Terence Morris,"Nov 1, '01, HOU vs. LAC",23,1,68,1110,111,289,15,78,18,28,77,211,64,21,27,45,72,255,.384,.192,.643,16.3,3.8,3.1,0.9,0.3,0.4,2001-02
Troy Murphy,"Oct 31, '01, GSW @ POR",21,1,82,1448,178,423,3,9,121,156,99,322,70,36,21,84,217,480,.421,.333,.776,17.7,5.9,3.9,0.9,0.4,0.3,2001-02
Dean Oliver,"Jan 14, '02, GSW vs. MIA",23,1,20,139,17,46,2,13,6,9,0,8,21,3,0,11,16,42,.370,.154,.667,7.0,2.1,0.4,1.1,0.2,0.0,2001-02
Tony Parker*,"Oct 30, '01, SAS vs. LAC",19,1,77,2267,268,639,61,189,108,160,33,197,334,89,7,151,166,705,.419,.323,.675,29.4,9.2,2.6,4.3,1.2,0.1,2001-02
Vladimir RadmanoviÄ,"Oct 30, '01, SEA @ SAC",21,1,61,1230,146,354,66,157,49,72,45,230,81,56,24,72,119,407,.412,.420,.681,20.2,6.7,3.8,1.3,0.9,0.4,2001-02
Zach Randolph,"Oct 30, '01, POR @ LAL",20,1,41,238,48,107,0,0,18,27,31,69,13,7,4,15,29,114,.449,,.667,5.8,2.8,1.7,0.3,0.2,0.1,2001-02
Å½eljko RebraÄa,"Oct 30, '01, DET @ DAL",29,1,74,1179,189,374,0,0,135,175,84,290,38,28,73,84,192,513,.505,,.771,15.9,6.9,3.9,0.5,0.4,1.0,2001-02
Jason Richardson,"Oct 31, '01, GSW @ POR",21,1,80,2629,464,1090,82,246,141,210,124,340,236,106,31,160,195,1151,.426,.333,.671,32.9,14.4,4.3,3.0,1.3,0.4,2001-02
Norm Richardson,"Feb 3, '02, IND @ WAS",22,1,11,67,10,26,4,8,6,9,3,8,2,0,0,3,5,30,.385,.500,.667,6.1,2.7,0.7,0.2,0.0,0.0,2001-02
Jeryl Sasser,"Dec 22, '01, ORL @ DAL",22,1,7,36,3,14,0,0,4,5,3,7,2,3,0,2,3,10,.214,,.800,5.1,1.4,1.0,0.3,0.4,0.0,2001-02
Kenny Satterfield,"Dec 5, '01, DEN @ BOS",20,1,36,560,73,199,7,27,36,46,17,52,108,31,1,53,43,189,.367,.259,.783,15.6,5.3,1.4,3.0,0.9,0.0,2001-02
Brian Scalabrine,"Jan 31, '02, NJN vs. MIL",23,1,28,290,23,67,3,10,11,15,12,51,21,9,2,24,39,60,.343,.300,.733,10.4,2.1,1.8,0.8,0.3,0.1,2001-02
Ansu Sesay,"Mar 30, '02, SEA @ POR",25,1,9,142,22,44,0,0,14,20,7,20,8,3,2,2,18,58,.500,,.700,15.8,6.4,2.2,0.9,0.3,0.2,2001-02
Bobby Simmons,"Nov 1, '01, WAS @ ATL",21,1,30,343,43,95,4,14,22,30,25,52,17,13,5,14,31,112,.453,.286,.733,11.4,3.7,1.7,0.6,0.4,0.2,2001-02
Leon Smith,"Jan 17, '02, ATL vs. CHI",21,1,14,100,10,26,0,0,11,17,10,31,3,5,1,3,12,31,.385,,.647,7.1,2.2,2.2,0.2,0.4,0.1,2001-02
Will Solomon,"Nov 2, '01, MEM @ MIN",23,1,62,872,113,331,46,162,49,73,12,68,92,35,7,62,76,321,.341,.284,.671,14.1,5.2,1.1,1.5,0.6,0.1,2001-02
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,2001-02
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,2001-02
Etan Thomas,"Nov 1, '01, WAS @ ATL",23,1,47,618,81,151,0,0,41,74,55,181,6,17,35,26,76,203,.536,,.554,13.1,4.3,3.9,0.1,0.4,0.7,2001-02
Jamaal Tinsley,"Oct 30, '01, IND @ NJN",23,1,80,2442,289,760,42,175,131,186,78,298,647,138,40,270,248,751,.380,.240,.704,30.5,9.4,3.7,8.1,1.7,0.5,2001-02
Ãscar Torres,"Oct 30, '01, HOU vs. ATL",25,1,65,1075,135,341,37,126,82,105,47,122,40,25,9,49,64,389,.396,.294,.781,16.5,6.0,1.9,0.6,0.4,0.1,2001-02
Jeff Trepagnier,"Nov 7, '01, CLE @ NYK",22,1,12,77,7,23,0,1,4,7,3,12,12,8,4,11,8,18,.304,.000,.571,6.4,1.5,1.0,1.0,0.7,0.3,2001-02
Ratko Varda,"Feb 12, '02, DET vs. PHO",22,1,1,6,2,3,0,0,1,1,0,1,0,0,0,1,3,5,.667,,1.000,6.0,5.0,1.0,0.0,0.0,0.0,2001-02
Gerald Wallace,"Oct 30, '01, SAC vs. SEA",19,1,54,430,75,175,0,7,23,46,49,89,27,19,6,22,46,173,.429,.000,.500,8.0,3.2,1.6,0.5,0.4,0.1,2001-02
Earl Watson,"Oct 30, '01, SEA @ SAC",22,1,64,964,96,212,16,44,23,36,31,83,125,60,5,51,93,231,.453,.364,.639,15.1,3.6,1.3,2.0,0.9,0.1,2001-02
Rodney White,"Nov 1, '01, DET @ MEM",21,1,16,129,21,60,2,9,12,14,2,18,12,9,2,14,6,56,.350,.222,.857,8.1,3.5,1.1,0.8,0.6,0.1,2001-02
Loren Woods,"Oct 30, '01, MIN vs. PHI",23,1,60,516,33,96,0,2,44,60,46,122,22,17,34,36,60,110,.344,.000,.733,8.6,1.8,2.0,0.4,0.3,0.6,2001-02
