Player,Debut,Age,Yrs,TOT_G,TOT_MP,TOT_FG,TOT_FGA,TOT_3P,TOT_3PA,TOT_FT,TOT_FTA,TOT_ORB,TOT_TRB,TOT_AST,TOT_STL,TOT_BLK,TOT_TOV,TOT_PF,TOT_PTS,FG%,3P%,FT%,PG_MP,PG_PTS,PG_TRB,PG_AST,PG_STL,PG_BLK,Season
Jeff Judkins,"Oct 13, '78, BOS vs. CLE",22,1,81,1521,295,587,,,119,146,70,191,145,81,12,109,184,709,.503,,.815,18.8,8.8,2.4,1.8,1.0,0.1,1978-79
Joel Kramer,"Oct 13, '78, PHO vs. SDC",23,1,82,1401,181,370,,,125,176,134,337,92,45,23,98,224,487,.489,,.710,17.1,5.9,4.1,1.1,0.5,0.3,1978-79
Butch Lee,"Oct 13, '78, ATL @ IND",22,1,82,1779,290,634,,,175,230,33,126,295,86,1,154,146,755,.457,,.761,21.7,9.2,1.5,3.6,1.0,0.0,1978-79
John Long,"Oct 13, '78, DET vs. NJN",22,1,82,2498,581,1240,,,157,190,127,266,121,102,19,137,224,1319,.469,,.826,30.5,16.1,3.2,1.5,1.2,0.2,1978-79
Billy McKinney,"Oct 15, '78, KCK @ SEA",23,1,78,1242,240,477,,,129,162,20,85,253,58,3,124,121,609,.503,,.796,15.9,7.8,1.1,3.2,0.7,0.0,1978-79
Mike Mitchell,"Oct 13, '78, CLE @ BOS",23,1,80,1576,362,706,,,131,178,127,329,60,51,29,102,215,855,.513,,.736,19.7,10.7,4.1,0.8,0.6,0.4,1978-79
John Olive,"Dec 6, '78, SDC @ BOS",23,1,34,189,13,40,,,18,23,3,19,3,4,0,13,32,44,.325,,.783,5.6,1.3,0.6,0.1,0.1,0.0,1978-79
Roger Phegley,"Oct 13, '78, WSB vs. NOJ",22,1,29,153,28,78,,,24,29,5,22,15,5,2,17,21,80,.359,,.828,5.3,2.8,0.8,0.5,0.2,0.1,1978-79
Stan Pietkiewicz,"Oct 13, '78, SDC @ PHO",22,1,4,32,1,8,,,2,2,0,6,3,1,0,1,5,4,.125,,1.000,8.0,1.0,1.5,0.8,0.3,0.0,1978-79
Wayne Radford,"Oct 13, '78, IND vs. ATL",22,1,52,649,83,175,,,36,45,25,68,57,30,1,45,61,202,.474,,.800,12.5,3.9,1.3,1.1,0.6,0.0,1978-79
Marlon Redmond,"Oct 15, '78, KCK @ SEA",23,1,53,759,163,387,,,31,50,57,109,58,28,16,57,96,357,.421,,.620,14.3,6.7,2.1,1.1,0.5,0.3,1978-79
Micheal Ray Richardson,"Oct 13, '78, NYK vs. HOU",23,1,72,1218,200,483,,,69,128,78,233,213,100,18,141,188,469,.414,,.539,16.9,6.5,3.2,3.0,1.4,0.3,1978-79
Rick Robey,"Oct 13, '78, IND vs. ATL",23,1,79,1763,322,673,,,174,224,168,513,132,48,15,164,232,818,.478,,.777,22.3,10.4,6.5,1.7,0.6,0.2,1978-79
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1978-79
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1978-79
Jackie Robinson,"Mar 9, '79, SEA @ NJN",23,1,12,105,19,41,,,8,15,9,19,13,5,1,11,9,46,.463,,.533,8.8,3.8,1.6,1.1,0.4,0.1,1978-79
John Rudd,"Oct 31, '78, NYK @ PHO",23,1,58,723,59,133,,,66,93,69,167,35,17,8,59,95,184,.444,,.710,12.5,3.2,2.9,0.6,0.3,0.1,1978-79
Frankie Sanders,"Oct 14, '78, SAS vs. MIL",22,1,46,479,105,246,,,54,68,35,110,52,21,6,55,69,264,.427,,.794,10.4,5.7,2.4,1.1,0.5,0.1,1978-79
Purvis Short,"Oct 14, '78, GSW vs. SDC",21,1,75,1703,369,771,,,57,85,127,347,97,54,12,111,233,795,.479,,.671,22.7,10.6,4.6,1.3,0.7,0.2,1978-79
Sam Smith,"Jan 28, '79, MIL @ LAL",24,1,16,125,19,47,,,18,24,0,9,16,8,7,8,12,56,.404,,.750,7.8,3.5,0.6,1.0,0.5,0.4,1978-79
Reggie Theus,"Oct 13, '78, CHI @ SEA",21,1,82,2753,537,1119,,,264,347,92,228,429,93,18,303,270,1338,.480,,.761,33.6,16.3,2.8,5.2,1.1,0.2,1978-79
Mychal Thompson,"Oct 15, '78, POR vs. CHI",24,1,73,2144,460,938,,,154,269,198,604,176,67,134,205,270,1074,.490,,.572,29.4,14.7,8.3,2.4,0.9,1.8,1978-79
Raymond Townsend,"Oct 14, '78, GSW vs. SDC",23,1,65,771,127,289,,,50,68,11,55,91,27,6,51,70,304,.439,,.735,11.9,4.7,0.8,1.4,0.4,0.1,1978-79
Terry Tyler,"Oct 13, '78, DET vs. NJN",22,1,82,2560,456,946,,,144,219,211,648,89,104,201,141,254,1056,.482,,.658,31.2,12.9,7.9,1.1,1.3,2.5,1978-79
Andre Wakefield,"Oct 20, '78, CHI vs. SDC",24,1,73,586,62,177,,,48,69,25,76,70,19,2,73,70,172,.350,,.696,8.0,2.4,1.0,1.0,0.3,0.0,1978-79
Jerome Whitehead,"Nov 7, '78, SDC @ NOJ",22,1,31,152,15,34,,,8,18,16,50,7,3,4,11,29,38,.441,,.444,4.9,1.2,1.6,0.2,0.1,0.1,1978-79
Freeman Williams,"Oct 13, '78, SDC @ PHO",22,1,72,1195,335,683,,,76,98,48,98,83,42,2,99,88,746,.490,,.776,16.6,10.4,1.4,1.2,0.6,0.0,1978-79
Rick Wilson,"Oct 13, '78, ATL @ IND",22,1,61,589,81,197,,,24,44,20,76,72,30,8,41,66,186,.411,,.545,9.7,3.0,1.2,1.2,0.5,0.1,1978-79
