Player,Debut,Age,Yrs,TOT_G,TOT_MP,TOT_FG,TOT_FGA,TOT_3P,TOT_3PA,TOT_FT,TOT_FTA,TOT_ORB,TOT_TRB,TOT_AST,TOT_STL,TOT_BLK,TOT_TOV,TOT_PF,TOT_PTS,FG%,3P%,FT%,PG_MP,PG_PTS,PG_TRB,PG_AST,PG_STL,PG_BLK,Season
Kenny Dennard,"Feb 19, '82, KCK vs. SDC",23,1,30,607,62,121,0,0,26,40,47,133,42,35,8,35,81,150,.512,,.650,20.2,5.0,4.4,1.4,1.2,0.3,1981-82
Mickey Dillard,"Oct 30, '81, CLE @ PHI",23,1,33,221,29,79,0,4,15,23,6,15,34,8,2,17,40,73,.367,.000,.652,6.7,2.2,0.5,1.0,0.2,0.1,1981-82
John Douglas,"Oct 31, '81, SDC vs. HOU",25,1,64,1031,181,389,18,59,67,102,27,90,146,48,9,92,147,447,.465,.305,.657,16.1,7.0,1.4,2.3,0.8,0.1,1981-82
Craig Dykema,"Nov 3, '81, PHO vs. SAS",22,1,32,103,17,37,2,4,7,9,3,12,15,2,0,7,19,43,.459,.500,.778,3.2,1.3,0.4,0.5,0.1,0.0,1981-82
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1981-82
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1981-82
Franklin Edwards,"Oct 30, '81, PHI vs. CLE",22,1,42,291,65,150,0,9,20,27,10,27,45,16,5,24,37,150,.433,.000,.741,6.9,3.6,0.6,1.1,0.4,0.1,1981-82
P̩tur Gu̡mundsson,"Nov 8, '81, POR vs. DEN",23,1,68,845,83,166,1,1,52,76,51,186,59,13,30,73,163,219,.500,1.000,.684,12.4,3.2,2.7,0.9,0.2,0.4,1981-82
Glenn Hagan,"Nov 6, '81, DET @ WSB",26,1,4,25,3,7,0,0,1,1,2,4,8,3,0,1,7,7,.429,,1.000,6.3,1.8,1.0,2.0,0.8,0.0,1981-82
Steve Hayes,"Dec 29, '81, SAS vs. SDC",26,1,35,487,54,111,0,0,32,53,39,117,28,4,20,19,71,140,.486,,.604,13.9,4.0,3.3,0.8,0.1,0.6,1981-82
Tracy Jackson,"Oct 30, '81, BOS vs. WSB",22,1,49,478,79,172,0,0,38,49,35,63,27,14,3,24,48,196,.459,,.776,9.8,4.0,1.3,0.6,0.3,0.1,1981-82
Clay Johnson,"Apr 4, '82, LAL vs. POR",25,1,7,65,11,20,0,0,3,6,8,12,7,3,3,7,13,25,.550,,.500,9.3,3.6,1.7,1.0,0.4,0.4,1981-82
Eddie Johnson,"Oct 30, '81, KCK vs. SAS",22,1,74,1517,295,643,1,11,99,149,128,322,109,50,14,97,210,690,.459,.091,.664,20.5,9.3,4.4,1.5,0.7,0.2,1981-82
Frank Johnson,"Oct 30, '81, WSB @ BOS",23,1,79,2027,336,812,17,79,153,204,34,147,380,76,7,160,196,842,.414,.215,.750,25.7,10.7,1.9,4.8,1.0,0.1,1981-82
Steve Johnson,"Oct 30, '81, KCK vs. SAS",24,1,78,1741,395,644,0,0,212,330,152,459,91,39,89,197,372,1002,.613,,.642,22.3,12.8,5.9,1.2,0.5,1.1,1981-82
Albert King,"Nov 10, '81, NJN @ NYK",22,1,76,1694,391,812,3,13,133,171,105,312,142,64,36,180,261,918,.482,.231,.778,22.3,12.1,4.1,1.9,0.8,0.5,1981-82
Jeff Lamp,"Nov 1, '81, POR vs. SEA",22,1,54,617,100,196,0,1,50,61,24,64,28,16,1,45,83,250,.510,.000,.820,11.4,4.6,1.2,0.5,0.3,0.0,1981-82
Rock Lee,"Apr 12, '82, SDC @ UTA",26,1,2,10,1,2,0,0,0,4,0,1,2,0,0,0,3,2,.500,,.000,5.0,1.0,0.5,1.0,0.0,0.0,1981-82
Alton Lister,"Oct 30, '81, MIL @ DET",23,1,80,1186,149,287,0,0,64,123,108,387,84,18,118,129,239,362,.519,,.520,14.8,4.5,4.8,1.1,0.2,1.5,1981-82
Lewis Lloyd,"Nov 5, '81, GSW @ UTA",22,1,16,95,25,45,0,0,7,11,9,16,6,5,1,14,20,57,.556,,.636,5.9,3.6,1.0,0.4,0.3,0.1,1981-82
Kevin Loder,"Oct 30, '81, KCK vs. SAS",22,1,71,1139,208,448,0,11,77,107,69,195,88,35,30,68,147,493,.464,.000,.720,16.0,6.9,2.7,1.2,0.5,0.4,1981-82
Rudy Macklin,"Oct 31, '81, ATL vs. PHI",23,1,79,1516,210,484,0,3,134,173,113,263,47,40,20,112,225,554,.434,.000,.775,19.2,7.0,3.3,0.6,0.5,0.3,1981-82
John McCullough,"Nov 3, '81, PHO vs. SAS",25,1,8,23,9,13,0,0,3,5,1,4,3,2,0,3,3,21,.692,,.600,2.9,2.6,0.5,0.4,0.3,0.0,1981-82
Hank McDowell,"Oct 30, '81, GSW @ DEN",22,1,30,335,34,84,0,0,27,41,41,100,20,6,8,21,52,95,.405,,.659,11.2,3.2,3.3,0.7,0.2,0.3,1981-82
Mike McGee,"Nov 3, '81, LAL @ POR",22,1,39,352,80,172,0,4,31,53,34,49,16,18,3,34,59,191,.465,.000,.585,9.0,4.9,1.3,0.4,0.5,0.1,1981-82
Kevin McKenna,"Oct 30, '81, LAL vs. HOU",23,1,36,237,28,87,0,2,11,17,18,29,14,10,2,20,45,67,.322,.000,.647,6.6,1.9,0.8,0.4,0.3,0.1,1981-82
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1981-82
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1981-82
Larry Nance,"Oct 30, '81, PHO @ POR",22,1,80,1186,227,436,0,1,75,117,95,256,82,42,71,104,169,529,.521,.000,.641,14.8,6.6,3.2,1.0,0.5,0.9,1981-82
Kurt Nimphius,"Nov 5, '81, DAL @ PHO",23,1,63,1085,137,297,0,0,63,108,92,295,61,17,82,56,190,337,.461,,.583,17.2,5.3,4.7,1.0,0.3,1.3,1981-82
Mark Radford,"Nov 11, '81, SEA vs. DAL",22,1,43,369,54,100,2,3,35,69,13,29,57,16,2,42,65,145,.540,.667,.507,8.6,3.4,0.7,1.3,0.4,0.0,1981-82
Ed Rains,"Oct 31, '81, SAS vs. DEN",25,1,49,637,77,177,0,2,38,64,37,80,40,18,2,25,74,192,.435,.000,.594,13.0,3.9,1.6,0.8,0.4,0.0,1981-82
Kurt Rambis,"Nov 3, '81, LAL @ POR",23,1,64,1131,118,228,0,1,59,117,116,348,56,60,76,77,167,295,.518,.000,.504,17.7,4.6,5.4,0.9,0.9,1.2,1981-82
Jeff Ruland,"Oct 30, '81, WSB @ BOS",23,1,82,2214,420,749,1,3,342,455,253,762,134,44,58,237,319,1183,.561,.333,.752,27.0,14.4,9.3,1.6,0.5,0.7,1981-82
Danny Schayes,"Oct 30, '81, UTA vs. DAL",22,1,82,1623,252,524,0,1,140,185,131,427,146,46,72,151,292,644,.481,.000,.757,19.8,7.9,5.2,1.8,0.6,0.9,1981-82
Jim Smith,"Oct 31, '81, SDC vs. HOU",23,1,72,858,86,169,0,0,39,85,72,182,46,22,51,47,185,211,.509,,.459,11.9,2.9,2.5,0.6,0.3,0.7,1981-82
Larry Spriggs,"Mar 12, '82, HOU vs. DEN",22,1,4,37,7,11,0,0,0,2,2,6,4,2,0,4,7,14,.636,,.000,9.3,3.5,1.5,1.0,0.5,0.0,1981-82
Isiah Thomas*,"Oct 30, '81, DET vs. MIL",20,1,72,2433,453,1068,17,59,302,429,57,209,565,150,17,299,253,1225,.424,.288,.704,33.8,17.0,2.9,7.8,2.1,0.2,1981-82
Ray Tolbert,"Oct 30, '81, NJN vs. NYK",23,1,64,607,100,202,0,2,19,35,50,126,33,12,16,45,83,219,.495,.000,.543,9.5,3.4,2.0,0.5,0.2,0.3,1981-82
Kelly Tripucka,"Oct 30, '81, DET vs. MIL",22,1,82,3077,636,1281,5,22,495,621,219,443,270,89,16,280,241,1772,.496,.227,.797,37.5,21.6,5.4,3.3,1.1,0.2,1981-82
Elston Turner,"Oct 30, '81, DAL @ UTA",22,1,80,1996,282,639,0,4,97,138,143,301,189,75,2,116,182,661,.441,.000,.703,25.0,8.3,3.8,2.4,0.9,0.0,1981-82
Darnell Valentine,"Oct 30, '81, POR vs. PHO",22,1,82,1387,187,453,0,9,152,200,48,149,270,94,3,127,187,526,.413,.000,.760,16.9,6.4,1.8,3.3,1.1,0.0,1981-82
Pete Verhoeven,"Oct 30, '81, POR vs. PHO",22,1,71,1207,149,296,0,0,51,72,106,254,52,42,22,55,215,349,.503,,.708,17.0,4.9,3.6,0.7,0.6,0.3,1981-82
Jay Vincent,"Oct 30, '81, DAL @ UTA",22,1,81,2626,719,1448,1,4,293,409,182,565,176,89,22,194,308,1732,.497,.250,.716,32.4,21.4,7.0,2.2,1.1,0.3,1981-82
Danny Vranes,"Oct 31, '81, SEA vs. PHO",23,1,77,1075,143,262,0,1,89,148,71,198,56,28,21,68,150,375,.546,.000,.601,14.0,4.9,2.6,0.7,0.4,0.3,1981-82
Buck Williams,"Oct 30, '81, NJN vs. NYK",21,1,82,2825,513,881,0,1,242,388,347,1005,107,84,84,235,285,1268,.582,.000,.624,34.5,15.5,12.3,1.3,1.0,1.0,1981-82
Herb Williams,"Oct 30, '81, IND vs. CHI",23,1,82,2277,407,854,2,7,126,188,175,605,139,53,178,137,200,942,.477,.286,.670,27.8,11.5,7.4,1.7,0.6,2.2,1981-82
Sam Williams,"Oct 30, '81, GSW @ DEN",22,1,59,1073,154,277,0,0,49,89,91,308,38,45,76,64,156,357,.556,,.551,18.2,6.1,5.2,0.6,0.8,1.3,1981-82
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1981-82
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1981-82
Garry Witts,"Oct 30, '81, WSB @ BOS",22,1,46,493,49,84,1,2,33,40,29,62,38,17,4,35,74,132,.583,.500,.825,10.7,2.9,1.3,0.8,0.4,0.1,1981-82
Al Wood,"Nov 12, '81, ATL vs. WSB",23,1,48,930,179,381,3,24,93,119,51,134,58,31,9,71,108,454,.470,.125,.782,19.4,9.5,2.8,1.2,0.6,0.2,1981-82
Howard Wood,"Oct 30, '81, UTA vs. DAL",22,1,42,342,55,120,0,1,34,52,22,65,9,8,6,15,37,144,.458,.000,.654,8.1,3.4,1.5,0.2,0.2,0.1,1981-82
Orlando Woolridge,"Nov 7, '81, CHI vs. NJN",22,1,75,1188,202,394,0,3,144,206,82,227,81,23,24,107,152,548,.513,.000,.699,15.8,7.3,3.0,1.1,0.3,0.3,1981-82
Rich Yonakor,"Mar 8, '82, SAS vs. DAL",23,1,10,70,14,26,0,0,5,7,13,27,3,1,2,2,7,33,.538,,.714,7.0,3.3,2.7,0.3,0.1,0.2,1981-82
