Player,Debut,Age,Yrs,TOT_G,TOT_MP,TOT_FG,TOT_FGA,TOT_3P,TOT_3PA,TOT_FT,TOT_FTA,TOT_ORB,TOT_TRB,TOT_AST,TOT_STL,TOT_BLK,TOT_TOV,TOT_PF,TOT_PTS,FG%,3P%,FT%,PG_MP,PG_PTS,PG_TRB,PG_AST,PG_STL,PG_BLK,Season
Cedric Ceballos,"Nov 2, '90, PHO @ UTA",21,1,63,730,204,419,1,6,110,166,77,150,35,22,5,69,70,519,.487,.167,.663,11.6,8.2,2.4,0.6,0.3,0.1,1990-91
Richard Coffey,"Nov 2, '90, MIN vs. DAL",25,1,52,320,28,75,0,1,12,22,42,79,3,6,4,5,45,68,.373,.000,.545,6.2,1.3,1.5,0.1,0.1,0.1,1990-91
Derrick Coleman,"Nov 2, '90, NJN @ IND",23,1,74,2602,514,1100,13,38,323,442,269,759,163,71,99,217,217,1364,.467,.342,.731,35.2,18.4,10.3,2.2,1.0,1.3,1990-91
Bimbo Coles,"Nov 2, '90, MIA vs. WSB",22,1,82,1355,162,393,6,34,71,95,56,153,232,65,12,98,149,401,.412,.176,.747,16.5,4.9,1.9,2.8,0.8,0.1,1990-91
Anthony Cook,"Nov 2, '90, DEN vs. GSW",23,1,58,1121,118,283,0,3,71,129,134,326,26,35,72,50,100,307,.417,.000,.550,19.3,5.3,5.6,0.4,0.6,1.2,1990-91
Tony Dawson,"Mar 8, '91, SAC vs. CLE",23,1,4,17,4,7,1,1,0,0,2,2,0,0,0,1,0,9,.571,1.000,,4.3,2.3,0.5,0.0,0.0,0.0,1990-91
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1990-91
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1990-91
Mario Elie,"Dec 28, '90, PHI @ PHO",27,1,33,644,79,159,4,10,75,89,46,110,45,19,10,30,85,237,.497,.400,.843,19.5,7.2,3.3,1.4,0.6,0.3,1990-91
A.J. English,"Nov 2, '90, WSB @ MIA",23,1,70,1443,251,572,3,31,111,157,66,147,177,25,15,114,127,616,.439,.097,.707,20.6,8.8,2.1,2.5,0.4,0.2,1990-91
Danny Ferry,"Nov 2, '90, CLE @ BOS",24,1,81,1661,275,643,23,77,124,152,99,286,142,43,25,120,230,697,.428,.299,.816,20.5,8.6,3.5,1.8,0.5,0.3,1990-91
Greg Foster,"Nov 2, '90, WSB @ MIA",22,1,54,606,97,211,0,5,42,61,52,151,37,12,22,45,112,236,.460,.000,.689,11.2,4.4,2.8,0.7,0.2,0.4,1990-91
Tate George,"Nov 2, '90, NJN @ IND",22,1,56,594,80,193,0,2,32,40,19,47,104,25,5,42,58,192,.415,.000,.800,10.6,3.4,0.8,1.9,0.4,0.1,1990-91
Kendall Gill,"Nov 2, '90, CHH vs. NYK",22,1,82,1944,376,836,2,14,152,182,105,263,303,104,39,163,186,906,.450,.143,.835,23.7,11.0,3.2,3.7,1.3,0.5,1990-91
Gerald Glass,"Nov 2, '90, MIN vs. DAL",23,1,51,606,149,340,2,17,52,76,54,102,42,28,9,41,76,352,.438,.118,.684,11.9,6.9,2.0,0.8,0.5,0.2,1990-91
Dan Godfread,"Dec 30, '90, MIN vs. SEA",23,1,10,20,5,12,0,1,3,4,0,2,0,1,4,0,5,13,.417,.000,.750,2.0,1.3,0.2,0.0,0.1,0.4,1990-91
Jim Grandholm,"Nov 28, '90, DAL vs. LAC",30,1,26,168,30,58,9,17,10,21,20,50,8,2,8,11,33,79,.517,.529,.476,6.5,3.0,1.9,0.3,0.1,0.3,1990-91
Tony Harris,"Feb 1, '91, PHI vs. PHO",23,1,6,41,4,16,0,2,2,4,0,1,0,1,0,3,5,10,.250,.000,.500,6.8,1.7,0.2,0.0,0.2,0.0,1990-91
Steve Henson,"Nov 2, '90, MIL @ DET",22,1,68,690,79,189,18,54,38,42,14,51,131,32,0,43,83,214,.418,.333,.905,10.1,3.1,0.8,1.9,0.5,0.0,1990-91
Sean Higgins,"Nov 3, '90, SAS vs. LAL",22,1,50,464,97,212,3,19,28,33,18,63,35,8,1,49,53,225,.458,.158,.848,9.3,4.5,1.3,0.7,0.2,0.0,1990-91
Tyrone Hill,"Nov 2, '90, GSW @ DEN",22,1,74,1192,147,299,0,0,96,152,157,383,19,33,30,72,264,390,.492,,.632,16.1,5.3,5.2,0.3,0.4,0.4,1990-91
Dave Jamerson,"Nov 2, '90, HOU @ POR",23,1,37,202,43,113,5,19,22,27,9,30,27,6,1,20,24,113,.381,.263,.815,5.5,3.1,0.8,0.7,0.2,0.0,1990-91
Henry James,"Jan 2, '91, CLE vs. PHO",25,1,37,505,112,254,24,60,52,72,26,79,32,15,5,37,59,300,.441,.400,.722,13.6,8.1,2.1,0.9,0.4,0.1,1990-91
Les Jepsen,"Nov 6, '90, GSW vs. LAC",23,1,21,105,11,36,0,1,6,9,17,37,1,1,3,3,16,28,.306,.000,.667,5.0,1.3,1.8,0.0,0.0,0.1,1990-91
Alec Kessler,"Nov 2, '90, MIA vs. WSB",24,1,78,1259,199,468,0,4,88,131,115,336,31,17,26,108,189,486,.425,.000,.672,16.1,6.2,4.3,0.4,0.2,0.3,1990-91
Bo Kimble,"Nov 2, '90, LAC vs. SAC",24,1,62,1004,159,418,19,65,92,119,42,119,76,30,8,77,158,429,.380,.292,.773,16.2,6.9,1.9,1.2,0.5,0.1,1990-91
Negele Knight,"Nov 21, '90, PHO vs. CHI",23,1,64,792,131,308,6,25,71,118,20,71,191,20,7,76,83,339,.425,.240,.602,12.4,5.3,1.1,3.0,0.3,0.1,1990-91
Kurk Lee,"Nov 2, '90, NJN @ IND",23,1,48,265,19,71,3,15,25,28,7,30,34,11,2,20,39,66,.268,.200,.893,5.5,1.4,0.6,0.7,0.2,0.0,1990-91
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1990-91
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1990-91
Marcus Liberty,"Nov 2, '90, DEN vs. GSW",22,1,76,1171,216,513,17,57,58,92,117,221,64,48,19,71,153,507,.421,.298,.630,15.4,6.7,2.9,0.8,0.6,0.3,1990-91
Ian Lockhart,"Nov 2, '90, PHO @ UTA",23,1,1,2,1,1,0,0,2,2,0,0,0,0,0,0,0,4,1.000,,1.000,2.0,4.0,0.0,0.0,0.0,0.0,1990-91
Tony Massenburg,"Nov 3, '90, SAS vs. LAL",23,1,35,161,27,60,0,0,28,45,23,58,4,4,9,13,26,82,.450,,.622,4.6,2.3,1.7,0.1,0.1,0.3,1990-91
Travis Mays,"Nov 6, '90, SAC vs. ATL",22,1,64,2145,294,724,72,197,255,331,54,178,253,81,11,159,169,915,.406,.365,.770,33.5,14.3,2.8,4.0,1.3,0.2,1990-91
Terry Mills,"Dec 1, '90, DEN vs. LAC",23,1,55,819,134,288,0,4,47,66,82,229,33,35,29,43,100,315,.465,.000,.712,14.9,5.7,4.2,0.6,0.6,0.5,1990-91
Chris Munk,"Nov 2, '90, UTA vs. PHO",23,1,11,29,3,7,0,0,7,12,5,14,1,1,2,5,5,13,.429,,.583,2.6,1.2,1.3,0.1,0.1,0.2,1990-91
Jerrod Mustaf,"Nov 2, '90, NYK @ CHH",21,1,62,825,106,228,0,1,56,87,51,169,36,15,14,61,109,268,.465,.000,.644,13.3,4.3,2.7,0.6,0.2,0.2,1990-91
Dan O'Sullivan,"Dec 29, '90, UTA vs. LAC",22,1,21,85,7,16,0,0,7,11,5,17,4,1,1,4,18,21,.438,,.636,4.0,1.0,0.8,0.2,0.0,0.0,1990-91
Alan Ogg,"Jan 12, '91, MIA @ DET",23,1,31,261,24,55,0,2,6,10,15,49,2,6,27,8,53,54,.436,.000,.600,8.4,1.7,1.6,0.1,0.2,0.9,1990-91
Brian Oliver,"Nov 2, '90, PHI @ CHI",22,1,73,800,111,272,5,18,52,71,18,80,88,34,4,50,76,279,.408,.278,.732,11.0,3.8,1.1,1.2,0.5,0.1,1990-91
Gerald Paddio,"Nov 2, '90, CLE @ BOS",25,1,70,1181,212,506,6,24,74,93,38,118,90,20,6,71,71,504,.419,.250,.796,16.9,7.2,1.7,1.3,0.3,0.1,1990-91
Walter Palmer,"Nov 2, '90, UTA vs. PHO",22,1,28,85,15,45,0,1,10,15,6,21,6,3,4,6,20,40,.333,.000,.667,3.0,1.4,0.8,0.2,0.1,0.1,1990-91
Gary Payton*,"Nov 3, '90, SEA vs. HOU",22,1,82,2244,259,575,1,13,69,97,108,243,528,165,15,180,249,588,.450,.077,.711,27.4,7.2,3.0,6.4,2.0,0.2,1990-91
Kevin Pritchard,"Nov 2, '90, GSW @ DEN",23,1,62,773,88,229,5,31,62,77,16,65,81,30,8,59,104,243,.384,.161,.805,12.5,3.9,1.0,1.3,0.5,0.1,1990-91
Larry Robinson,"Nov 2, '90, WSB @ MIA",23,1,36,425,62,150,0,1,15,27,29,51,35,16,1,27,49,139,.413,.000,.556,11.8,3.9,1.4,1.0,0.4,0.0,1990-91
Rumeal Robinson,"Nov 2, '90, ATL vs. ORL",24,1,47,674,108,242,2,11,47,80,20,71,132,32,8,76,65,265,.446,.182,.588,14.3,5.6,1.5,2.8,0.7,0.2,1990-91
Steve Scheffler,"Nov 6, '90, CHH vs. NJN",23,1,39,227,20,39,0,0,19,21,21,45,9,6,2,4,20,59,.513,,.905,5.8,1.5,1.2,0.2,0.2,0.1,1990-91
Dwayne Schintzius,"Nov 8, '90, SAS @ UTA",22,1,42,398,68,155,0,2,22,40,28,121,17,2,29,34,64,158,.439,.000,.550,9.5,3.8,2.9,0.4,0.0,0.7,1990-91
Dennis Scott,"Nov 2, '90, ORL @ ATL",22,1,82,2336,503,1183,125,334,153,204,62,235,134,62,25,127,203,1284,.425,.374,.750,28.5,15.7,2.9,1.6,0.8,0.3,1990-91
Lionel Simmons,"Nov 2, '90, SAC @ LAC",22,1,79,2978,549,1301,3,11,320,435,193,697,315,113,85,230,249,1421,.422,.273,.736,37.7,18.0,8.8,4.0,1.4,1.1,1990-91
,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,1990-91
Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,1990-91
Tony Smith,"Nov 9, '90, LAL vs. SAC",22,1,64,695,97,220,0,7,40,57,24,71,135,28,12,69,80,234,.441,.000,.702,10.9,3.7,1.1,2.1,0.4,0.2,1990-91
Felton Spencer,"Nov 2, '90, MIN vs. DAL",23,1,81,2099,195,381,0,1,182,252,272,641,25,48,121,77,337,572,.512,.000,.722,25.9,7.1,7.9,0.3,0.6,1.5,1990-91
Irving Thomas,"Dec 4, '90, LAL vs. DET",25,1,26,108,17,50,0,0,12,21,14,31,10,4,1,13,24,46,.340,,.571,4.2,1.8,1.2,0.4,0.2,0.0,1990-91
Andy Toolson,"Nov 2, '90, UTA vs. PHO",25,1,47,470,50,124,12,32,25,33,32,67,31,14,2,24,58,137,.403,.375,.758,10.0,2.9,1.4,0.7,0.3,0.0,1990-91
Loy Vaught,"Nov 2, '90, LAC vs. SAC",22,1,73,1178,175,359,0,2,49,74,124,349,40,20,23,49,135,399,.487,.000,.662,16.1,5.5,4.8,0.5,0.3,0.3,1990-91
Stojko VrankoviÄ,"Nov 13, '90, BOS @ MIL",27,1,31,166,24,52,0,0,10,18,15,51,4,1,29,24,43,58,.462,,.556,5.4,1.9,1.6,0.1,0.0,0.9,1990-91
Jayson Williams,"Nov 2, '90, PHI @ CHI",22,1,52,508,72,161,1,2,37,56,41,111,16,9,6,40,92,182,.447,.500,.661,9.8,3.5,2.1,0.3,0.2,0.1,1990-91
Kenny Williams,"Nov 2, '90, IND vs. NJN",21,1,75,527,93,179,0,3,34,50,56,131,31,11,31,41,81,220,.520,.000,.680,7.0,2.9,1.7,0.4,0.1,0.4,1990-91
Scott Williams,"Nov 2, '90, CHI vs. PHI",22,1,51,337,53,104,1,2,20,28,42,98,16,12,13,23,51,127,.510,.500,.714,6.6,2.5,1.9,0.3,0.2,0.3,1990-91
Trevor Wilson,"Nov 6, '90, ATL @ SAC",22,1,25,162,21,70,0,2,13,26,16,40,11,5,1,17,13,55,.300,.000,.500,6.5,2.2,1.6,0.4,0.2,0.0,1990-91
Kennard Winchester,"Nov 6, '90, HOU vs. DEN",24,1,64,607,98,245,8,20,35,45,34,67,25,16,13,30,70,239,.400,.400,.778,9.5,3.7,1.0,0.4,0.3,0.2,1990-91
Howard Wright,"Nov 2, '90, ATL vs. ORL",23,1,15,164,19,47,0,1,16,24,12,45,3,4,5,11,28,54,.404,.000,.667,10.9,3.6,3.0,0.2,0.3,0.3,1990-91
A.J. Wynder,"Apr 2, '91, BOS @ NJN",26,1,6,39,3,12,0,1,6,8,1,3,8,1,0,4,1,12,.250,.000,.750,6.5,2.0,0.5,1.3,0.2,0.0,1990-91
